Timestamp,ERC-20 Address,Discord Name,Verified
3/16/2022 15:50:11,0x99a2D82Ffd529BACF4085314d658Fd531A2d182D,Ia77777n#6436,1
3/16/2022 15:50:21,0xc463eaDC6B102d3B514e2E10b8B40Ad7Af07273E,SkyLine#4285,1
3/16/2022 15:50:31,0x8eefF68D9962ef15ea9A15B1593ffFd17506Aae4,Bastet#1712,1
3/16/2022 15:50:34,0x96a120e0757e5b0dfa6da01bB82e8B04868c425C,Kennybaby#6268,1
3/16/2022 15:50:40,0xA35309A25a3994b8669E57FB4ADe58B2FBbD18Dc,alfianfathurokhman#4716,1
3/16/2022 15:50:42,0x12e929FA77E029D6592f9f2d45f4a10c804a6C51,YamiStoner#7025,1
3/16/2022 15:50:47,0x2761bd71801e4F5F35b80649eE6f4376d03A21Da,Mother#6709,1
3/16/2022 15:50:56,0xBDc29c6ACcd9BD0A0907C6dD3Cc4E30C465EFfFA,manof#9735,1
3/16/2022 15:50:57,0xe57C61c0340F1a619b6CE36481B4a8059D100309,selenaspecta#6228,1
3/16/2022 15:50:57,0x7D7fdA374aB3eDf5EA8c36f131F20C43D8d9d739,Bolutif#1434,1
3/16/2022 15:50:59,0xb6B0761dDC8B9C2cF288cdfC092F8B350EeEE46d,! A#6215,1
3/16/2022 15:51:09,0xcc5C4697Ddf1E9912Ee3b3Ee7B7D39D27dFdAA20,LordAdi#6347,1
3/16/2022 15:51:34,0x66827E508aD36Ef72107aFAf4A7b275b2c0d231D,KevinYusuf16SW#2224,1
3/16/2022 15:51:39,0xF6D64A23ce944B56EdB2Cb582d3715f88b1308b2,jayy#1120,1
3/16/2022 15:51:40,0xe9E61AA89F3817cA820a7B8Be7736FCE7F3fA9BB,Abiodun#7115,1
3/16/2022 15:51:41,0x0fB58C51193ec15B4112D5F4c280233e5498Db66,ayngoday#7302,1
3/16/2022 15:51:42,0x55Ff2E571483A288CfAab5a556443578C32d462c,nurman#3570,1
3/16/2022 15:51:58,0x3BBd19C60E76BCC25879fd25692BB7a20f64F07c,reAdiSef#1374,1
3/16/2022 15:52:00,0xbb1a611A21487628FB8526419114a66119006C24,HiRo#9580,1
3/16/2022 15:52:02,0x3Ed4dB88C38DB7487C50c55D4413cd2F97A741D8,AhmedIdakwo#9869,1
3/16/2022 15:52:03,0x3073eE0c50891f85D5528561d6e6c70f8C9308e1,ChandraJF#2564,1
3/16/2022 15:52:05,0x2CC9605624C2119a81A32C78433B4636291262f8,Lukas Sin#6411,1
3/16/2022 15:52:11,0x2760dAF485bB94d581CF699F735e533CcaEC7784,!Kykylextric#9375,1
3/16/2022 15:52:19,0xb935F90aB7Be3b132eEaAC137ac26c2D38C7B55A,tobugger#9114,1
3/16/2022 15:52:35,0xeff13673777e5E07595e94bBF59b4C2d0b3aeC66,hani147#8675,1
3/16/2022 15:52:42,0x6cfDFDDFFB67B514C74daf5862d6bcE7d4D78fea,cryptoid#2670,1
3/16/2022 15:52:44,0x6aa25e6dac415f1A85191b2c88Beeb712D49fD2e,PATEK#9505,1
3/16/2022 15:52:47,0xe2Eb92E8f90A223586B6C2260F871f56029938Ef,Stubborn#9710,1
3/16/2022 15:52:50,0x7a3527a31829Da6B70d1d397772c2C7b98a3Bb12,Hayamirian96#9383,1
3/16/2022 15:52:58,0x58348C5cc68a415c59D6306C7f176195fd042af0,temitope93#7694,1
3/16/2022 15:53:00,0x7701a158B6596eC96B3f95421bb03F71c043Ee95,mirazmaulanadj#5300,1
3/16/2022 15:53:16,0xb5eBa57EA4e45c36DAd9347FecEf6324bCeB010C,vincenzo#1259,1
3/16/2022 15:53:17,0x386105a452bC5fDc17502aD6AEE22523583eCc78,Angel~chan#8691,1
3/16/2022 15:53:21,0x2F5D4fc5F521C749274785B50406Eb0e55FD3A76,Jayanth#9084,1
3/16/2022 15:53:32,0x79fDe8a47B008DA57A73d4b370C640ee17699107,RTX#2129,1
3/16/2022 15:53:35,0x807B15283F32e3AF3bDBeB6da85cFb99f84755F1,cryptosage#8955,1
3/16/2022 15:53:37,0xcfEb4375829f5672DBb575C59bD6c6B411e1BC3a,iyunks#9538,1
3/16/2022 15:53:39,0x6B1c9112Df0bE9D9A3e8987A96584519f6f81946,Ipeh_S#1467,1
3/16/2022 15:54:03,0x7a062266B10d6d4f410E80505b0824A678aE0887,~Dhan#3085,1
3/16/2022 15:54:06,0xeEEf5B9108FE96dcE66D7050dcC2cd609e106D74,Kajal#1599,1
3/16/2022 15:54:08,0x1723B78BB37E12f4c7505eC45Fb5e80929d20411,TOKYO#1963,1
3/16/2022 15:54:09,0x52a6Ee7a0DF6C541cc7BFd66AAfA45748A962DA3,kubedo8#4695,1
3/16/2022 15:54:16,0xf1E7c900f2af74742FC018137DCb0c93a0b1fD54,pakenasiaja#5249,1
3/16/2022 15:54:17,0xd84372781EB98443e4EE9014aE377FA6efa186cB,Kedbex_ds#6492,1
3/16/2022 15:54:32,0xDeD071D7abDBc0de80E4828B77cEBc371f82d79e,naruniuzui#4434,1
3/16/2022 15:54:33,0x6b4111a61E3FE735b82A0d3373db3D6ca232928c,Rhoma Irwandy#8519,1
3/16/2022 15:54:33,0x061899Ea4C64878CbD7a107600762F1d05299b46,Putri02#8293,1
3/16/2022 15:54:34,0xdb2b2055ef195D8c778f282b49a115fE46c9e8F0,nishalkitech#5723,1
3/16/2022 15:54:36,0x60922Cb73342d1299B53e8D54cB87233D147c893,MuhYusr#6307,1
3/16/2022 15:54:36,0x5aef987Df70553a055acb8b6912D71EAD54AeC63,sari#7916,1
3/16/2022 15:54:39,0x75Bb20d59ab8BeD30240923c487d12bFF1917052,DRY#6837,1
3/16/2022 15:54:41,0x6870B862cF18dEa220aa1756af27140F119AF919,Salvatore#9684,1
3/16/2022 15:54:44,0xAE0D4d97C11857a5a27D897057EB54dcAE27299C,didip#1957,1
3/16/2022 15:54:45,0xaDC64B8096e2dDc964cdF1f71727c864fa588DC4,anamul#1856,1
3/16/2022 15:54:47,0x88235fbE0669f5D35E21bce040e5446Ed7DBdE1a,luoyi#8975,1
3/16/2022 15:54:53,0x708Ae888843E03A3bdf1e2Da3cdE99522E0f8266,Ola025#7842,1
3/16/2022 15:54:54,0x59F08Dfd6c7B94c1E794393fbB0ecF60f382E0e5,SlametHidayat#2550,1
3/16/2022 15:54:56,0x35771BaD03cF54102907fCaEA0Ef0C92C1DC2f26,Defi#5984,1
3/16/2022 15:54:58,0x1f575529cfAacD365D994Ca23014Ab6AeC75A694,galavendo#5643,1
3/16/2022 15:54:58,0x37c042839a5595Ddda82719cAaA2084D91Fe9267,Doni#5604,1
3/16/2022 15:54:58,0x6ae01EFEdB2Ea2867AAb38E810f6031848D055d9,stewars00#5051,1
3/16/2022 15:55:00,0x2383dAa750B09B338A09c27014228b24b3119999,dakocan#1746,1
3/16/2022 15:55:02,0x174CeB8c72BbbE2420ee05bA3a5B3a1d097443AF,RichLord#5399,1
3/16/2022 15:55:06,0x39a990C7BD6570da8743b06133dE145150ec6240,!Junaidi21 || COPE#4338,1
3/16/2022 15:55:07,0xc18362c1dfEFC5eF6cf2A24A04311D19172cA771,Hassinojamito#4845,1
3/16/2022 15:55:08,0x655A27563EFBc99FCcaB79B512011DbEC06649f4,GamBiTz#2792,1
3/16/2022 15:55:12,0x86434C4a65A658EeC98BB452cC8dC4e403eEdea0,Disin#2143,1
3/16/2022 15:55:13,0x74d8bd94623c571b834e9990f07C4A6f1e9953cF,BERLIN#7114,1
3/16/2022 15:55:14,0x80a0F75c161fbf3D23A605b88d0AF8daA5AB7141,divoe143#2335,1
3/16/2022 15:55:17,0xb3091cb06AD294A1cE8B7aa0E255bC10208366d2,Qwonk#1113,1
3/16/2022 15:55:20,0x18Fbebe3e71896D540DBa6e714373515f730469B,Rinan#3489,1
3/16/2022 15:55:23,0x10e0dcAF503feA95984427a2c851E531E7985c16,Rizky Fazri#9060,1
3/16/2022 15:55:29,0x41463C54d4fB0EAcF687Eb8714833E3c91fd395B,Supermind#5517,1
3/16/2022 15:55:30,0x137824A6e25668a6F7464dd7Fdd7A8419bBE89F6,iqbal#2744,1
3/16/2022 15:55:31,0x64b63eAB0FAa257682A5E0D786c89dD4c44B069B,RezaKzm#3629,1
3/16/2022 15:55:31,0x94DeB187Ad4A5e2cD824Bc813446f8014bE59A95,cryptotoglobal#9098,1
3/16/2022 15:55:33,0x4E810d97c1c9c01A1a503155DEE13212FEB114d9,Zuhriog#8648,1
3/16/2022 15:55:34,0xAA0e4fd5aC5cf1F5B580D31bF5606c1e346c4213,OPGaming#9138,1
3/16/2022 15:55:35,0x1Af0d535E403be21A7f3092fCB8DF528cBA1e948,yellzz#1044,1
3/16/2022 15:55:37,0xbFfd97D12c6A4263aAEF6e2309D14E138543d1A6,Sullarge#4606,1
3/16/2022 15:55:37,0x65A7603BD132138CFC536A54A74a9a3fAb7a4e11,Nandialmsyh#6693,1
3/16/2022 15:55:37,0x1C233157caf59768B0503268DBBd647e51Ee644a,Gamous#7634,1
3/16/2022 15:55:42,0x88f60Fb8cde86A734D89D63A1ffE4579c66D37C3,marlolo#1180,1
3/16/2022 15:55:42,0xcD0D967449430CaaaBDa422aF22F64254c3F1168,carnage_dima#4673,1
3/16/2022 15:55:44,0x616072131E5583A548bd858d08CbAAD3812f67ab,Mashiro#8808,1
3/16/2022 15:55:44,0xAcac86Bc140879527937254DfDe3F7B73B22a733,MIC#5361,1
3/16/2022 15:55:50,0x9315C063F590926E54b7F469E6fe9B119ae0B7C9,wizzy#6326,1
3/16/2022 15:55:52,0x00021e1C12Cc0d10BdBc5aB08f212FC8b20838B1,Ghani#8440,1
3/16/2022 15:55:59,0x93Bf3A80f527C9Fad622c29D1D95d04879B31352,tarmiz#3484,1
3/16/2022 15:56:01,0x19AFfd536531F017E8c5D424d22469425CABAcc2,Braveheart Süleyman#9492,1
3/16/2022 15:56:04,0x61D5789Ea5720a5A79Abd01e35333C74a38aaeE4,gratisan_00#2401,1
3/16/2022 15:56:05,0x8462372387De646659Cb03A640A0F132619dd9fD,hisun12#4735,1
3/16/2022 15:56:14,0x8A31e64e666d17A8Bc6170D0ea3EE33e7cA9e598,ronn#1844,1
3/16/2022 15:56:18,0xbD403e9a76c61f9Eaf6BBe4Ac7aB0F8A48a57C33,mordekaiser#4341,1
3/16/2022 15:56:20,0xC7e2CE4c6Be57049789AEAaDc07CB3360934905f,gsssung11#7291,1
3/16/2022 15:56:22,0xE33d9Ee2Af70939b8534c06Ba05baa3310906a49,DEO#6550,1
3/16/2022 15:56:25,0xFca70Ed22220164EC4900a32A437830CE912819b,Tallpapi#5561,1
3/16/2022 15:56:25,0xe816e3a4C5688BFc82Ccf3029DDBc1ce34763e52,Russia _ Ukraina_Peace#2816,1
3/16/2022 15:56:28,0x722B08Ed9316411cd79EA1EDdADFedDfCEdDB94C,INIL#9228,1
3/16/2022 15:56:30,0xF0D83B01Df2f61Ce03854268500decdC593F3D3E,untoGod#8860,1
3/16/2022 15:56:34,0xC66E186029E9Ff34e68A320d72239FE1251f86C1,Otama#6942,1
3/16/2022 15:56:34,0xF3dB5B747b15c37B6282bA478b0d8a18C4BddD62,Gani#9761,1
3/16/2022 15:56:39,0x58b602f6E9C9F3c013BCA66FF846Bf1851f37eAE,Tukang.sol#4307,1
3/16/2022 15:56:46,0xF906C1362Aa828a1d218Fc7E2F4d62f9D8f7C13d,Frosh#4877,1
3/16/2022 15:56:47,0x7684b8c73Ed0679399eD9BbEcD3E75Dd751Dbf98,Fernandinho27#1801,1
3/16/2022 15:56:47,0xC7a4C764f43375561426A4C6f38852Db9D34F9b7,BAGAS15#6723,1
3/16/2022 15:56:49,0x0502a10c7ba1a0428A51A1E6136dED89c86C08cb,kamikaze#9586,1
3/16/2022 15:56:55,0xd13f5c072A6255961f176F993BE5c5fd31524C1B,vanessabunga#1142,1
3/16/2022 15:56:57,0xefc528764671657d2A208dA54372AF1DaF33cB1f,biasanya#2639,1
3/16/2022 15:57:00,0x64e85244a7F7D6b9446558FFe26f3239Bba467c2,Shipmate#8097,1
3/16/2022 15:57:03,0x32150Aac928D5b0B9C7402112B5d496f54926CF7,Dhani#3614,1
3/16/2022 15:57:04,0x4b5B163C1E1349E305460Bd5491e839c47BF2516,Hydrakan#4486,1
3/16/2022 15:57:06,0xb48316e7f88fC8ae019C9d2adb0479c4DA4e3240,Meylinda#3936,1
3/16/2022 15:57:06,0x16fd07DD9B5D9b92127306D844315671de30DFA5,Ojo#6722,1
3/16/2022 15:57:07,0x87b81313515b8019F1fb37303bacA62E6a83c372,mundo#3834,1
3/16/2022 15:57:09,0xa151d7C51C1c45Fa9479f62F26837829d6a2a50b,heraldiis#5796,1
3/16/2022 15:57:14,0x49cD7D21Fc771E8A0F1172513Ee126028F8B04CF,Amazinggrace#8814,1
3/16/2022 15:57:14,0x00B5fB2Ef571322CbF87e6807C24556C74FD3DAE,Rikitong#8535,1
3/16/2022 15:57:19,0xEfAF50Ce6D02769D318a3c46ac0840f3bdE9180c,andreasyuda#3896,1
3/16/2022 15:57:19,0x76b55aB8bD098f69983e4b1180c4F73fC86b1023,sahrul#5883,1
3/16/2022 15:57:23,0xcA1339D3869ad3273c23F174C37BE47273Baf0a6,1n7m0b#8884,1
3/16/2022 15:57:23,0xE0Ddb466587400394781eEcD6Fb6fA3eB1104A2E,Parth7796#8523,1
3/16/2022 15:57:24,0x8F4c51f299C99985f13E5853F05754e7e3d216Eb,d1vakar#4473,1
3/16/2022 15:57:26,evmos1p7fznjhnsjgfn7k54268zlzrtxledxfnqdzz85,! Xeon#1381,1
3/16/2022 15:57:38,0x9CCC84A00425852CB3A663087F1D345490b582d6,Ay Deuces#4875,1
3/16/2022 15:57:39,0x117c89850b3eE64606785dDf2e00182Ac79467ae,Reyn35#6819,1
3/16/2022 15:57:39,0xE10035bb4144eFAAB5Ed5B7d65c0DbE312b81A16,soulmate#2876,1
3/16/2022 15:57:46,0x1eFAAbEC56D174fb43De5a4a65a71d1dDd5852D9,Van_Jay#3493,1
3/16/2022 15:57:49,0x7fe4847db5D2A377e7b2F7CDAA12809b7eDf47B3,balmondese#6293,1
3/16/2022 15:57:49,0x9648380814AB1a967C0E70aCf3f85D6E65A4EBd2,Puspita#2310,1
3/16/2022 15:57:52,0x38A56aDc67B2701f31eA8DE4E61E1c4Cb5467BbC,Bang_Ofis#8065,1
3/16/2022 15:57:55,0x91BEe0DFaE11F006fd019De0F161EAb9fe002241,!maluku#5702,1
3/16/2022 15:57:56,0x6f527D421c705d950cf9bE30a0973752e4FdEd80,MafRizal#5830,1
3/16/2022 15:57:59,0xb49D5327D9533169495E55df5d5C3a8878B99675,DaUnknown#4497,1
3/16/2022 15:58:06,0xdF81ec44e6a9aD53799554596e11aFd642513C92,uyekt#2067,1
3/16/2022 15:58:08,0x24B364FdD79706A4fA8EC6328343876527C5d16C,Abhinav#8605,1
3/16/2022 15:58:10,0xC329bE851Fb45bB4dED659C3AB9934fa79d28f7A,ajierhn#5930,1
3/16/2022 15:58:15,0x49Ad04cC4e6BC51634E4a91F8EC812FAf126a03c,Rudramalik130#9451,1
3/16/2022 15:58:15,0x05f7F81Ef8b158be44b96A3a3Bd5351BdF28946c,howhy#8654,1
3/16/2022 15:58:17,0xe4295238ee9d74a9E1c2cC97004e6895b255d0A8,Simphonelion#3896,1
3/16/2022 15:58:21,0xc0019022CCb88B3C57b9C1D1c935989d1Ef7Af55,Kath#2111,1
3/16/2022 15:58:23,0x1B99319979FbBB087ebd1Ea6B1D9A2305560EC6F,antonNG#8147,1
3/16/2022 15:58:24,0xf27aa87C718f271eD3D7E03b1F28Bf60bDdD72B0,fasttilez#3618,1
3/16/2022 15:58:27,0x779637075947D0cd2e716213b0170b4164a1678A,radit11#4231,1
3/16/2022 15:58:28,0x0FC13D32003259e0683400D08c96D14986d5357a,Kulitkacang#5328,1
3/16/2022 15:58:37,0xDD0980ef8f6A5986e5F18314F2d6477F903A6786,Bharath#3787,1
3/16/2022 15:58:38,0x1627c717508E4F625A2002072Eb15B84086a84bc,DrxStrange#4987,1
3/16/2022 15:58:42,0x0d5aDF75767a7222D7Dbcf42453bB1B04CFAEbfE,MOKI#3840,1
3/16/2022 15:58:45,0x1b91d8103301AA37F0FbE51755A956F6E1d6fF24,Keok#6733,1
3/16/2022 15:58:45,0x08F6Fd233BacE8ee093De90A52516F888f67e2C3,oshirikouhai#1496,1
3/16/2022 15:58:45,0x7c88E57a06a15622241c6B039dd3e6254CDC7466,Sagar#4163,1
3/16/2022 15:58:46,0x73aFbe7aDd8d2DD575b0C01C4db184C56eE05094,rzlzhfzh#4686,1
3/16/2022 15:58:49,0x8aFf0FE8248F0e6Ee4BBe6207948c44E2a4C8e3f,Sachinktl#1613,1
3/16/2022 15:58:56,0x7E3851aD8754DD075c399c302a6B60177bB85240,anon23#9104,1
3/16/2022 15:58:56,0xe5eeDbDaFf03BC72a2108888626f17d151CaD95c,femi#9900,1
3/16/2022 15:58:57,0x6923A9b2F79174BC82B92C394255a269871c5548,Andre777#7323,1
3/16/2022 15:59:02,0xD7B0FD9a6FfAe40F599dF4a824f8367f5C6645D3,retno9908#9851,1
3/16/2022 15:59:05,0xa359a7B19F6A0a8490931f78763eD5554047c494,Iqbal Maulana#8319,1
3/16/2022 15:59:07,0x0D4b024C4EA0Ec95f51F4BBd85E161a3850E19e0,Sinta#5814,1
3/16/2022 15:59:10,0x1f8a0C866E5EDea097cA0728ac188CB5E613873E,rara#8090,1
3/16/2022 15:59:12,0x7B7008D6b71114e6D0181d35c33bd7834dE1CBf5,muhittin incekaya#2566,1
3/16/2022 15:59:14,0x31aB0cEEbbAa7C6E68807Fe09e86D77D4E52DD68,FaturKamvret#2397,1
3/16/2022 15:59:17,0xD2777FFFC015893C343AA48896Bd839306f45EA4,lilmikriz#4160,1
3/16/2022 15:59:20,0x842Dc8B3a3D2511A7371778072F7CC81d149ab47,wone#1726,1
3/16/2022 15:59:22,0x571b5F2DD9E9474C773d317EBE0DCE2A3e7Be43e,malomoh1#9613,1
3/16/2022 15:59:25,0x47C3504932b16799d6B1488Dc326B2534A7e7b02,Mr.Alex#9616,1
3/16/2022 15:59:28,0x7ecFF2A33a3a629418208709eb89997890534474,Ridhotmpn#2092,1
3/16/2022 15:59:33,0x04AB6Df27284ae1262B880EAEf534Ed260808CdD,RAZOR15#5287,1
3/16/2022 15:59:42,0x06262DF1ad00E34f645414A8f5E4264238eDB8Aa,gindjin#1249,1
3/16/2022 15:59:46,0x26BeA1f936561188fC59FF016774704f1530F1fE,Nanan89#8766,1
3/16/2022 15:59:47,0xff252C49c26274BDA867cd5047537b859c1bd273,mmhh#4529,1
3/16/2022 15:59:48,0x478877FfBFC9E67374393c85331621eb753549Fb,Jonatan#5965,1
3/16/2022 15:59:50,0x7EFC375896919C65076C7cA4a92ec9bAED1Cc461,Richkid#5282,1
3/16/2022 15:59:50,0x93E6C829626DCd73f5f79b39b104e15381C907cA,Weedwyor#2967,1
3/16/2022 15:59:55,0xDceeAa70c8F58c4b9e380c6A0e4bd251c8b8bAB3,Pleasing#1320,1
3/16/2022 15:59:56,0x3d3FcaAAd9270B4d135A51B0aab58503152F9c39,velenee#2225,1
3/16/2022 15:59:57,0xe585F741f80d3bcf408bf22879A6038b0bcfEE11,Abdulkuduzz#5527,1
3/16/2022 16:00:03,evmos18w778racrwwhh2kqujcpv442mprntmckzcsrfy,! Viinn#1755,1
3/16/2022 16:00:14,0x2A431c63F5DeD84F07Aac90851319dD35d8Fd16B,darimin#3367,1
3/16/2022 16:00:16,0x0B2B3314943d67F78dDA48B2A1773bcA40609718,raistland#6674,1
3/16/2022 16:00:17,0x15cD7DbdA3Ea0F0F96139460508243455F0Bb122,zeroluck#2303,1
3/16/2022 16:00:17,0xb3f3f85c16A33b5AF2806823bdeEd72D524b7943,isofraj#4098,1
3/16/2022 16:00:19,0x025004BE56123ebDb5eE5356F3dAdA4441638d7C,kayzr#4834,1
3/16/2022 16:00:19,0xA674782EFF97322F03F6DfF8a785e57216EaC1f3,yana#3875,1
3/16/2022 16:00:20,0x138754e008C90Dc0504c0F63844C225BAA443b9B,zoldix#7102,1
3/16/2022 16:00:20,0xa5B255728b2d58BCB4E48715865Cc39AcE609166,Risya#4065,1
3/16/2022 16:00:21,0x53CE838d63763Cf6272B22EbB8C56feff775d983,Juji#9073,1
3/16/2022 16:00:21,0xBE1C7eb3Ff272339dd8EC6EC450067016245298B,Celunnn#2696,1
3/16/2022 16:00:21,0x4D45957a80aA1573601688d8A102CF948E3A849a,mardiana_than#8132,1
3/16/2022 16:00:24,0x9B50210Ec656188e7b1311C1F4ae607A0211f6eD,Mbah#6824,1
3/16/2022 16:00:24,0x55546a07Cde58a344356E0875027Dfe5720bc9A0,Bosscrypto27#5188,1
3/16/2022 16:00:28,0x748A8Cc5dc62B0E023768D37A9caDDCF5A58D990,SurgeFender#8121,1
3/16/2022 16:00:30,0xAaC1778906B1b86ef496f2C9a12Fe01e0166DDA3,pepey#6852,1
3/16/2022 16:00:30,0x3470F4e3932c720467125Be1037b14E5840DBDeC,dikacolu#9444,1
3/16/2022 16:00:37,0x678FAA1C95477bC63Ec6F226920F46eEEe0D4495,Abefemi#4555,1
3/16/2022 16:00:38,0x576a1a02838718f0d469d39244C476f681854636,Ar#2411,1
3/16/2022 16:00:53,0x677Cb3eB83896cd46436E0f2A3b85bCEDbCb35B4,DadiIskandar2406#2063,1
3/16/2022 16:00:53,0x1AE7EDdC957BAFe6323A97D0Ad01FcFA9335ddC5,Iqbal#7479,1
3/16/2022 16:00:55,0x9b072DaF558fB87322fBB1877eb6724D5e0B9129,Midnight78#9247,1
3/16/2022 16:00:57,0x44B44aD6e60f95e707cAa45bAE0d7AC298BdFC94,Hursman#1806,1
3/16/2022 16:01:02,0x0bfF77b6F21164e9e979D5104D56545bfeC2F93A,rosee#9978,1
3/16/2022 16:01:05,0x0a564dBC9B39bEe27E6E743D2CD77D1966c4718A,Yoshiwara#3665,1
3/16/2022 16:01:06,0x14FCf7F69FD12202DfBE401126f2952F7470f4b5,elisaanjani5#5007,1
3/16/2022 16:01:07,0xB89cf93f68939d9136B3cf018f71BA489F66Aa28,ifung#4427,1
3/16/2022 16:01:08,0xdBb058F159DFD2a4014Fc5D063f9c458F041925d,Sagar#5183,1
3/16/2022 16:01:08,0x247567083E81C27dF6612e08C205a8C67cE9B2CA,Her#3285,1
3/16/2022 16:01:08,0x9145025584D498aa83BadEf88F5E7B3A2664bfEF,retXu#2566,1
3/16/2022 16:01:09,0x8aAf7590001719Ee685Aa07e380b8B69dBeE07f5,boskecil#7945,1
3/16/2022 16:01:10,0x02174099b05406C3a8aCbFf1738c2ea39511F8A3,Shesta#5001,1
3/16/2022 16:01:10,0x9E13900B8ccE78C6df053bE1346791a2B29Db0a9,nthnrmli#7657,1
3/16/2022 16:01:20,0x04Ecf6C04402478dfC81c6a65aAb5fB7297C5FeC,TheWho#2534,1
3/16/2022 16:01:20,0x39CecD4778F0549Bfe7123eA74b69815d5E56ef8,manh911#5117,1
3/16/2022 16:01:21,0xD6f6ac7381AAF2837A030153C2EB0A79e6b3cA57,joelblackit#5360,1
3/16/2022 16:01:26,0xEfC7D1b7b94EFa23534A5A82E11aBaa7622768b9,Liaaja#4850,1
3/16/2022 16:01:30,0x1523f8B64b6f90Cf94927bd4bf68435f05EdF75a,ggezgame#7393,1
3/16/2022 16:01:30,0x0A39d6c3C2eD66724cE97a89432194B7BE8ffb6f,bappy#3472,1
3/16/2022 16:01:30,0x3cbACA1452622d66C2F5f5335dd742d8bA8bc5a8,heijiun#1429,1
3/16/2022 16:01:30,0x6e7a8cfE1a39D71e0ac76B41ee01bD85176CC147,bkenteth#1589,1
3/16/2022 16:01:32,0x2522191bb5DcB13c933C16c3a65C68B16d1435C7,Daniennix#8904,1
3/16/2022 16:01:36,0xa1868B52118002d99DdFc6c75bF8DBDAfE71C7f1,royprodhan#4440,1
3/16/2022 16:01:38,evmos1lmrxy3md9lp49lt2tuk6zcq5ueyq6t40g5afrt,luth92#7895,1
3/16/2022 16:01:42,0x46C999fF2D37049E3BBD7bcC2EDA13baD9eB6910,bridalo#7988,1
3/16/2022 16:01:42,0xE1676C35098550a587A7ABbA64eC6F3114618b4d,erland#4977,1
3/16/2022 16:01:44,0x48b79116F7b7299409488756FecdF7cFBF25B4B5,pangestu#1754,1
3/16/2022 16:01:46,0x40FB8E2672420DfC09E5B6B23175124fcBF3c9b8,m-struggle#3707,1
3/16/2022 16:01:48,0x92cF0388eeEac2e1bf08B51D4b633b9423a27c66,backboneid#7893,1
3/16/2022 16:01:48,0xD5f652068F02A91D0Ee5cbc8C226aF61Cb76efbC,kicky#9710,1
3/16/2022 16:01:49,0xf88E7b50abC0A0F2461d61b86b1a71fE4f934F0C,putri#8212,1
3/16/2022 16:01:50,0x9Eb2B83e267d5621a5a87cFC953e3c860d2dccA6,Samsul#3635,1
